  -11   -2    0    1    2    0.009481   -0.000025
  -11   -2    0    2    2   -0.000626   -0.000002
  -11   -1    0    1    1   -0.000815    0.000005
  -11   -1    0    2    1   -0.010655   -0.000018
  -11   -1    0    1    2    0.007960   -0.000035
  -11   -1    0    2    2    0.000526   -0.000005
  -11    0    0    1    1   -0.001588   -0.000001
  -11    0    0    2    1   -0.008074    0.000034
  -11    0    0    1    2   -0.005563   -0.000045
  -11    0    0    2    2    0.001594    0.000001
  -11    1    0    1    1    0.000411   -0.000002
  -11    1    0    2    1    0.007193    0.000047
  -11    1    0    1    2   -0.010663    0.000007
  -11    1    0    2    2    0.000551    0.000002
