0.64987	-1.75838
0.63827	-1.76004
0.62666	-1.76219
0.61506	-1.76481
0.60345	-1.76792
0.59185	-1.77151
0.58024	-1.77558
0.56864	-1.78013
0.55703	-1.78517
0.54543	-1.7907
0.53382	-1.79672
0.52222	-1.80323
0.51061	-1.81024
0.49901	-1.81774
0.4874	-1.82573
0.4758	-1.83422
0.46419	-1.8432
0.45259	-1.85268
0.44098	-1.86266
0.42938	-1.87313
0.41777	-1.8841
0.40617	-1.89556
0.39456	-1.9075
0.38296	-1.91993
0.37135	-1.93285
0.35975	-1.94624
0.34814	-1.9601
0.33654	-1.97443
0.32493	-1.98922
0.31333	-2.00447
0.30173	-2.02015
0.29012	-2.03627
0.27852	-2.05281
0.26691	-2.06976
0.25531	-2.08711
0.2437	-2.10485
0.2321	-2.12296
0.22049	-2.14144
0.20889	-2.16025
0.19728	-2.17939
0.18568	-2.19885
0.17407	-2.21861
0.16247	-2.23864
0.15086	-2.25894
0.13926	-2.27949
0.12765	-2.30026
0.11605	-2.32124
0.10444	-2.3424
0.09284	-2.36374
0.08123	-2.38523
0.06963	-2.40685
0.05802	-2.42858
0.04642	-2.4504
0.03481	-2.47229
0.02321	-2.49424
0.0116	-2.51622
0	-2.53821

0	-1.22628
0.0116	-1.29204
0.02321	-1.35916
0.03481	-1.4275
0.04642	-1.49694
0.05802	-1.56734
0.06963	-1.6386
0.08123	-1.71058
0.09284	-1.78318
0.10444	-1.85626
0.11605	-1.92966
0.12765	-2.00315
0.13926	-2.07625
0.15086	-2.14738
0.16247	-2.20591
0.17407	-2.19919
0.18568	-2.15348
0.19728	-2.10214
0.20889	-2.04914
0.22049	-1.99527
0.2321	-1.94079
0.2437	-1.88582
0.25531	-1.83043
0.26691	-1.77467
0.27852	-1.71857
0.29012	-1.66216
0.30173	-1.60548
0.31333	-1.54854
0.32493	-1.49137
0.33654	-1.43401
0.34814	-1.37647
0.35975	-1.3188
0.37135	-1.26101
0.38296	-1.20314
0.39456	-1.14523
0.40617	-1.08732
0.41777	-1.02944
0.42938	-1.03865
0.44098	-1.08542
0.45259	-1.13198
0.46419	-1.17807
0.4758	-1.22347
0.4874	-1.26793
0.49901	-1.31125
0.51061	-1.35321
0.52222	-1.39359
0.53382	-1.43219
0.54543	-1.46882
0.55703	-1.5033
0.56864	-1.53545
0.58024	-1.56508
0.59185	-1.59206
0.60345	-1.61623
0.61506	-1.63746
0.62666	-1.65564
0.63827	-1.67065
0.64987	-1.68242
0.66147	-1.69087
0.67308	-1.69596
0.68468	-1.69766
0.68468	-1.69766
0.70084	-1.69729
0.717	-1.69615
0.73316	-1.69427
0.74932	-1.69166
0.76547	-1.68835
0.78163	-1.68436
0.79779	-1.67973
0.81395	-1.6745
0.8301	-1.66874
0.84626	-1.66249
0.86242	-1.65583
0.87858	-1.64885
0.89473	-1.64163
0.91089	-1.63428
0.92705	-1.6269
0.94321	-1.61964
0.95937	-1.61263
0.97552	-1.60602
0.99168	-1.59999
1.00784	-1.59472
1.024	-1.59039
1.04015	-1.58723
1.05631	-1.58544
1.07247	-1.58525
1.08863	-1.58688
1.10478	-1.59054
1.12094	-1.59644
1.1371	-1.60476
1.15326	-1.61565
1.16942	-1.62922
1.18557	-1.64551
1.20173	-1.66453
1.21789	-1.6862
1.23405	-1.71036
1.2502	-1.7368
1.26636	-1.76524
1.28252	-1.79531
1.29868	-1.82659
1.31483	-1.85863
1.33099	-1.89093
1.34715	-1.92294
1.36331	-1.95412
1.37947	-1.98394
1.39562	-2.01183
1.41178	-2.03727
1.42794	-2.05977
1.4441	-2.07887
1.46025	-2.09415
1.47641	-2.10528
1.49257	-2.11197
1.50873	-2.11402
1.52488	-2.11129
1.54104	-2.10374
1.5572	-2.09139
1.57336	-2.07433
1.58952	-2.05269
